schlcode,c_size,c_boys,c_girls,c_numcl,c_pik,c_status,c_leom,c_tip,c_num5rd,c_type,flgrm5,mrkgrm5,ngrm5,flmth5,mrkmth5,nmth5,towncode,popcode,tip_a,grade,classid,classize,_type_,_freq_,cohsize,mathsize,avgmath,passmath,verbsize,avgverb,passverb,studchk,misskov2,missagg,nmiss_k,nmiss_a,classct,math_n,flmath_n,nmath_n,verb_n,flverb_n,nverb_n,impute,nverb_m,nmath_m,tip_s,townid,tipuach
31025,71,37,34,20,1,1,1,3,3,2,32.73,73,55,30.91,66,55,65003,11,17,5,1,27,0,2,59,28,68.209999,32.099998,28,73.5,32.099998,1,0,0,0,0,2,65.868362,30.872726,55,72.434731,32.689091,55,0,,,17,65003,17
31025,71,37,34,20,1,1,1,3,3,2,32.73,73,55,30.91,66,55,65003,11,17,5,2,32,0,2,59,27,63.439999,29.6,27,71.330002,33.299999,1,0,0,0,0,2,65.868362,30.872726,55,72.434731,32.689091,55,0,,,17,65003,17
31026,48,30,18,13,1,1,1,6,2,1,30,67,30,26.67,57,30,65003,11,30,5,1,35,0,1,35,30,57.470001,26.700001,30,66.699997,30,1,0,0,0,0,1,57.470001,26.700001,30,66.699997,30,30,0,,,30,65003,30
31027,87,44,43,19,1,1,1,3,3,2,24.07,81,54,18.52,75,54,65003,11,10,5,1,35,0,2,72,24,77.709999,25,24,80.379997,25,1,0,0,0,0,2,75.054443,18.5,54,80.596664,24.055555,54,0,,,10,65003,10
31027,87,44,43,19,1,1,1,3,3,2,24.07,81,54,18.52,75,54,65003,11,10,5,2,37,0,2,72,30,72.93,13.3,30,80.769997,23.299999,1,0,0,0,0,2,75.054443,18.5,54,80.596664,24.055555,54,0,,,10,65003,10
31028,61,37,24,17,1,1,1,2,3,2,34.209999,70,38,42.860001,54,42,65003,11,13,5,1,23,0,2,48,21,55.43,38.099998,18,69.559998,33.299999,1,0,0,0,0,2,53.904999,42.849998,42,69.554733,34.194736,38,0,,,13,65003,13
31028,61,37,24,17,1,1,1,2,3,2,34.209999,70,38,42.860001,54,42,65003,11,13,5,2,25,0,2,48,21,52.380001,47.599998,20,69.550003,35,1,0,0,0,0,2,53.904999,42.849998,42,69.554733,34.194736,38,0,,,13,65003,13
31029,17,12,5,8,2,1,1,3,1,1,41.18,63,17,41.18,64,17,65003,12,58,5,1,17,0,1,17,17,63.759998,41.200001,17,63.240002,41.200001,1,0,0,0,0,1,63.759998,41.200001,17,63.240002,41.200001,17,0,,,58,65003,58
31030,45,25,20,12,2,1,1,5,2,2,19.049999,69,42,31.709999,61,41,65003,12,31,5,1,23,0,2,45,21,63.290001,33.299999,22,67.769997,18.200001,1,0,0,0,0,2,60.782684,31.690245,41,69.308098,19.057142,42,0,,,31,65003,31
31030,45,25,20,12,2,1,1,5,2,2,19.049999,69,42,31.709999,61,41,65003,12,31,5,2,22,0,2,45,20,58.150002,30,20,71,20,1,0,0,0,0,2,60.782684,31.690245,41,69.308098,19.057142,42,0,,,31,65003,31
31031,44,23,21,15,2,1,1,7,2,2,23.33,72,30,9.3800001,71,32,65003,12,41,5,2,20,0,2,44,17,68.120003,17.6,17,72.239998,0,1,0,0,1,0,2,68.120003,17.6,17,72.239998,0,17,0,,,41,65003,41
31031,44,23,21,15,2,1,1,7,2,2,23.33,72,30,9.3800001,71,32,65003,12,41,5,1,24,0,2,44,15,74.264,.064000003,13,71.686157,53.838463,,1,0,1,0,2,68.120003,17.6,17,72.239998,0,17,1,13,15,41,65003,41
31033,26,15,11,8,2,1,1,5,1,1,60.869999,60,23,60.869999,47,23,65003,12,41,5,1,26,0,1,26,23,46.700001,60.900002,23,60,60.900002,1,0,0,0,0,1,46.700001,60.900002,23,60,60.900002,23,0,,,41,65003,41
31034,14,8,6,9,2,1,1,6,1,1,15.38,75,13,15.38,79,13,65003,12,36,5,1,14,0,1,14,13,78.379997,15.4,13,74.690002,15.4,1,0,0,0,0,1,78.379997,15.4,13,74.690002,15.4,13,0,,,36,65003,36
31035,59,26,33,16,2,1,1,2,2,2,17.860001,75,56,25.860001,66,58,65003,12,26,5,1,35,0,2,69,28,68.43,17.9,28,78.360001,14.3,1,0,0,0,0,2,65.77655,25.865517,58,74.625,17.85,56,0,,,26,65003,26
31035,59,26,33,16,2,1,1,2,2,2,17.860001,75,56,25.860001,66,58,65003,12,26,5,2,34,0,2,69,30,63.299999,33.299999,28,70.889999,21.4,1,0,0,0,0,2,65.77655,25.865517,58,74.625,17.85,56,0,,,26,65003,26
31037,158,76,82,22,1,1,1,1,4,4,8.5,84,153,5.2600002,81,152,40006,11,1,5,1,40,0,4,158,39,79.690002,10.3,39,82.919998,10.3,1,0,0,1,0,4,79.583618,6.902586,116,83.825172,7.787931,116,0,,,1,40006,1
31037,158,76,82,22,1,1,1,1,4,4,8.5,84,153,5.2600002,81,152,40006,11,1,5,3,40,0,4,158,38,79.550003,10.5,38,86.339996,5.3000002,1,0,0,1,0,4,79.583618,6.902586,116,83.825172,7.787931,116,0,,,1,40006,1
31037,158,76,82,22,1,1,1,1,4,4,8.5,84,153,5.2600002,81,152,40006,11,1,5,4,40,0,4,158,39,79.510002,0,39,82.279999,7.6999998,1,0,0,1,0,4,79.583618,6.902586,116,83.825172,7.787931,116,0,,,1,40006,1
31037,158,76,82,22,1,1,1,1,4,4,8.5,84,153,5.2600002,81,152,40006,11,1,5,2,38,0,4,158,36,85.563889,,37,84.548111,10.732432,,1,0,1,0,4,79.583618,6.902586,116,83.825172,7.787931,116,1,37,36,1,40006,1
31038,112,59,53,19,1,1,1,1,4,3,16.049999,81,81,15.96,74,94,40006,11,1,5,1,33,0,3,95,32,69.910004,25,31,79.389999,19.4,1,0,0,1,0,3,75.57077,15.404615,65,80.951355,16.979662,59,0,,,1,40006,1
31038,112,59,53,19,1,1,1,1,4,3,16.049999,81,81,15.96,74,94,40006,11,1,5,3,32,0,3,95,33,81.059998,6.0999999,28,82.68,14.3,1,0,0,1,0,3,75.57077,15.404615,65,80.951355,16.979662,59,0,,,1,40006,1
31038,112,59,53,19,1,1,1,1,4,3,16.049999,81,81,15.96,74,94,40006,11,1,5,2,30,0,3,95,29,70.479309,17.204828,22,81.130455,13.556818,,1,0,1,0,3,75.57077,15.404615,65,80.951355,16.979662,59,1,22,29,1,40006,1
31039,153,79,74,21,1,1,1,1,4,4,9.1499996,82,142,7.1399999,78,154,40006,11,3,5,1,39,0,4,153,39,77.050003,5.0999999,36,81.169998,2.8,1,0,0,1,0,4,77.296692,6.7610168,118,81.608543,11.84,110,0,,,3,40006,3
31039,153,79,74,21,1,1,1,1,4,4,9.1499996,82,142,7.1399999,78,154,40006,11,3,5,3,38,0,4,153,39,80.739998,5.0999999,36,84.220001,16.700001,1,0,0,1,0,4,77.296692,6.7610168,118,81.608543,11.84,110,0,,,3,40006,3
31039,153,79,74,21,1,1,1,1,4,4,9.1499996,82,142,7.1399999,78,154,40006,11,3,5,4,38,0,4,153,40,74.18,10,38,79.550003,15.8,1,0,0,1,0,4,77.296692,6.7610168,118,81.608543,11.84,110,0,,,3,40006,3
31039,153,79,74,21,1,1,1,1,4,4,9.1499996,82,142,7.1399999,78,154,40006,11,3,5,2,38,0,4,153,36,80.305275,8.3822222,32,83.345627,,,1,0,1,0,4,77.296692,6.7610168,118,81.608543,11.84,110,1,32,36,3,40006,3
31040,44,26,18,13,1,1,1,1,2,1,10.53,84,38,5.1300001,80,39,40006,11,4,5,1,40,0,1,40,39,80.360001,5.0999999,38,83.610001,10.5,1,0,0,0,0,1,80.360001,5.0999999,39,83.610001,10.5,38,0,,,4,40006,4
31045,84,35,49,13,1,1,1,2,3,2,15.38,79,65,11.76,70,68,40006,11,8,5,1,35,0,2,72,35,72.489998,14.3,33,84.059998,18.200001,1,0,0,0,0,2,69.913086,11.77647,68,78.816925,15.393847,65,0,,,8,40006,8
31045,84,35,49,13,1,1,1,2,3,2,15.38,79,65,11.76,70,68,40006,11,8,5,2,37,0,2,72,33,67.18,9.1000004,32,73.410004,12.5,1,0,0,0,0,2,69.913086,11.77647,68,78.816925,15.393847,65,0,,,8,40006,8
31046,42,23,19,13,1,1,1,2,2,1,23.33,72,30,20,61,30,40006,11,10,5,1,32,0,1,32,30,61.099998,20,30,71.529999,23.299999,1,0,0,0,0,1,61.099998,20,30,71.529999,23.299999,30,0,,,10,40006,10
31047,171,96,75,19,1,1,1,1,5,4,19.01,78,121,15.87,75,126,40006,11,3,5,1,35,0,4,131,32,74.940002,12.5,32,68.059998,31.299999,1,0,0,0,0,4,74.828094,15.89127,126,78.07653,19.02314,121,0,,,3,40006,3
31047,171,96,75,19,1,1,1,1,5,4,19.01,78,121,15.87,75,126,40006,11,3,5,2,34,0,4,131,33,65.730003,27.299999,27,80.300003,7.4000001,1,0,0,0,0,4,74.828094,15.89127,126,78.07653,19.02314,121,0,,,3,40006,3
31047,171,96,75,19,1,1,1,1,5,4,19.01,78,121,15.87,75,126,40006,11,3,5,3,35,0,4,131,33,67.610001,18.200001,34,72.739998,29.4,1,0,0,0,0,4,74.828094,15.89127,126,78.07653,19.02314,121,0,,,3,40006,3
31047,171,96,75,19,1,1,1,1,5,4,19.01,78,121,15.87,75,126,40006,11,3,5,4,27,0,4,131,28,93.93,3.5999999,28,93.860001,3.5999999,1,0,0,0,0,4,74.828094,15.89127,126,78.07653,19.02314,121,0,,,3,40006,3
31048,55,33,22,15,1,1,1,2,3,2,10.26,77,39,27.91,64,43,40006,11,11,5,1,20,0,2,32,23,58.040001,39.099998,20,77.449997,5,1,0,0,0,0,2,64.509766,27.890697,43,77.308716,10.261539,39,0,,,11,40006,11
31048,55,33,22,15,1,1,1,2,3,2,10.26,77,39,27.91,64,43,40006,11,11,5,2,12,0,2,32,20,71.949997,15,19,77.160004,15.8,1,0,0,0,0,2,64.509766,27.890697,43,77.308716,10.261539,39,0,,,11,40006,11
31049,59,37,22,13,1,1,1,1,2,2,5.1700001,85,58,6.7800002,84,59,40006,11,2,5,1,27,0,2,59,26,86.769997,3.8,25,85.160004,4,1,0,0,1,0,2,86.769997,3.8,26,85.160004,4,25,0,,,2,40006,2
31049,59,37,22,13,1,1,1,1,2,2,5.1700001,85,58,6.7800002,84,59,40006,11,2,5,2,32,0,2,59,33,81.817574,9.1278791,33,84.878784,6.0563636,,1,0,1,0,2,86.769997,3.8,26,85.160004,4,25,1,33,33,2,40006,2
31052,85,48,37,19,1,1,1,1,3,3,10.13,86,79,2.53,85,79,40006,11,2,5,1,28,0,3,85,27,85.07,3.7,27,83.559998,11.1,1,0,0,0,0,3,85.277596,2.529114,79,85.798988,10.117722,79,0,,,2,40006,2
31052,85,48,37,19,1,1,1,1,3,3,10.13,86,79,2.53,85,79,40006,11,2,5,2,29,0,3,85,27,85.519997,3.7,27,87,14.8,1,0,0,0,0,3,85.277596,2.529114,79,85.798988,10.117722,79,0,,,2,40006,2
31052,85,48,37,19,1,1,1,1,3,3,10.13,86,79,2.53,85,79,40006,11,2,5,3,28,0,3,85,25,85.239998,0,25,86.919998,4,1,0,0,0,0,3,85.277596,2.529114,79,85.798988,10.117722,79,0,,,2,40006,2
31055,71,37,34,16,1,1,1,1,2,2,7.25,86,69,8.6999998,77,69,40006,11,3,5,1,37,0,2,71,36,78.029999,11.1,35,85.910004,11.4,1,0,0,0,0,2,76.958694,8.7086954,69,85.589706,7.2115941,69,0,,,3,40006,3
31055,71,37,34,16,1,1,1,1,2,2,7.25,86,69,8.6999998,77,69,40006,11,3,5,2,34,0,2,71,33,75.790001,6.0999999,34,85.260002,2.9000001,1,0,0,0,0,2,76.958694,8.7086954,69,85.589706,7.2115941,69,0,,,3,40006,3
31056,90,49,41,14,1,1,1,1,3,2,18.33,77,60,16.67,69,60,40006,11,4,5,1,33,0,2,69,30,67.599998,13.3,31,73.099998,32.299999,1,0,0,1,0,2,67.599998,13.3,30,73.099998,32.299999,31,0,,,4,40006,4
31056,90,49,41,14,1,1,1,1,3,2,18.33,77,60,16.67,69,60,40006,11,4,5,2,36,0,2,69,30,70.400002,20.040001,29,81.168968,3.3965516,,1,0,1,0,2,67.599998,13.3,30,73.099998,32.299999,31,1,29,30,4,40006,4
31060,78,36,42,13,1,1,1,2,3,2,33.330002,74,33,14.71,66,34,40006,11,13,5,1,29,0,2,58,16,62.25,18.799999,18,67.779999,50,1,0,0,0,0,2,59.21093,27.904652,43,69.513412,39.004879,41,0,,,13,40006,13
31060,78,36,42,13,1,1,1,2,3,2,33.330002,74,33,14.71,66,34,40006,11,13,5,2,29,0,2,58,27,57.41,33.299999,23,70.870003,30.4,1,0,0,0,0,2,59.21093,27.904652,43,69.513412,39.004879,41,0,,,13,40006,13
31062,154,83,71,27,1,1,1,1,5,4,19.4,78,134,19.57,72,138,40006,11,5,5,1,34,0,4,144,32,67.940002,21.9,30,77.300003,16.700001,1,0,0,0,0,4,72.449783,19.561594,138,78.457237,19.393284,134,0,,,5,40006,5
31062,154,83,71,27,1,1,1,1,5,4,19.4,78,134,19.57,72,138,40006,11,5,5,2,37,0,4,144,35,74.540001,25.700001,35,81.690002,31.4,1,0,0,0,0,4,72.449783,19.561594,138,78.457237,19.393284,134,0,,,5,40006,5
31062,154,83,71,27,1,1,1,1,5,4,19.4,78,134,19.57,72,138,40006,11,5,5,3,35,0,4,144,34,69.209999,14.7,32,74.129997,15.6,1,0,0,0,0,4,72.449783,19.561594,138,78.457237,19.393284,134,0,,,5,40006,5
31062,154,83,71,27,1,1,1,1,5,4,19.4,78,134,19.57,72,138,40006,11,5,5,4,38,0,4,144,37,77.349998,16.200001,37,80.080002,13.5,1,0,0,0,0,4,72.449783,19.561594,138,78.457237,19.393284,134,0,,,5,40006,5
31063,41,20,21,12,1,1,1,2,2,2,6.0599999,80,33,9.0900002,69,33,40006,11,6,5,1,21,0,2,41,18,68.610001,16.700001,18,79.830002,5.5999999,1,0,0,0,0,2,68.910004,9.1090908,33,79.666367,6.0999999,33,0,,,6,40006,6
31063,41,20,21,12,1,1,1,2,2,2,6.0599999,80,33,9.0900002,69,33,40006,11,6,5,2,20,0,2,41,15,69.269997,0,15,79.470001,6.6999998,1,0,0,0,0,2,68.910004,9.1090908,33,79.666367,6.0999999,33,0,,,6,40006,6
31067,71,35,36,13,1,1,1,3,3,2,23.08,72,39,5.2600002,62,38,40006,11,17,5,1,26,0,2,48,19,60.84,5.3000002,20,76.5,25,1,0,0,0,0,2,62.105,5.3000002,38,72.178719,23.1,39,0,,,17,40006,17
31067,71,35,36,13,1,1,1,3,3,2,23.08,72,39,5.2600002,62,38,40006,11,17,5,2,22,0,2,48,19,63.369999,5.3000002,19,67.629997,21.1,1,0,0,0,0,2,62.105,5.3000002,38,72.178719,23.1,39,0,,,17,40006,17
31068,48,25,23,12,1,1,1,3,2,2,38.639999,66,44,26.67,65,45,40006,11,15,5,1,24,0,2,48,22,64.050003,18.200001,21,67.330002,33.299999,1,0,0,0,0,2,65.266441,26.684444,45,66.336815,38.631817,44,0,,,15,40006,15
31068,48,25,23,12,1,1,1,3,2,2,38.639999,66,44,26.67,65,45,40006,11,15,5,2,24,0,2,48,23,66.43,34.799999,23,65.43,43.5,1,0,0,0,0,2,65.266441,26.684444,45,66.336815,38.631817,44,0,,,15,40006,15
31069,69,37,32,14,1,1,1,2,3,2,15.91,77,44,17.780001,61,45,40006,11,6,5,1,24,0,2,50,20,62.5,15,19,81.790001,21.1,1,0,0,0,0,2,61.266666,17.777779,45,77.091133,15.929545,44,0,,,6,40006,6
31069,69,37,32,14,1,1,1,2,3,2,15.91,77,44,17.780001,61,45,40006,11,6,5,2,26,0,2,50,25,60.279999,20,25,73.519997,12,1,0,0,0,0,2,61.266666,17.777779,45,77.091133,15.929545,44,0,,,6,40006,6
31070,47,29,18,11,1,1,1,2,2,1,20,75,25,24,70,25,40006,11,11,5,1,37,0,1,37,25,70.239998,24,25,75.040001,20,1,0,0,0,0,1,70.239998,24,25,75.040001,20,25,0,,,11,40006,11
31073,26,15,11,7,1,1,1,3,1,1,28.57,71,14,20,62,15,40006,11,16,5,1,26,0,1,26,15,62.200001,20,14,71.139999,28.6,1,0,0,0,0,1,62.200001,20,15,71.139999,28.6,14,0,,,16,40006,16
31075,80,42,38,15,1,1,1,1,3,2,3.1300001,88,64,3.1300001,86,64,40006,11,6,5,1,37,0,2,71,32,85.190002,3.0999999,32,88.589996,3.0999999,1,0,0,1,0,2,85.190002,3.0999999,32,88.589996,3.0999999,32,0,,,6,40006,6
31075,80,42,38,15,1,1,1,1,3,2,3.1300001,88,64,3.1300001,86,64,40006,11,6,5,2,34,0,2,71,32,86.809998,3.1600001,32,87.410004,3.1600001,,1,0,1,0,2,85.190002,3.0999999,32,88.589996,3.0999999,32,1,32,32,6,40006,6
31077,77,39,38,23,1,1,1,3,4,2,23.4,70,47,16.33,73,49,40006,11,13,5,1,26,0,2,52,22,74.360001,13.6,22,68.089996,22.700001,1,0,0,0,0,2,72.629799,16.299999,49,70.42511,23.391489,47,0,,,13,40006,13
31077,77,39,38,23,1,1,1,3,4,2,23.4,70,47,16.33,73,49,40006,11,13,5,2,26,0,2,52,27,71.220001,18.5,25,72.480003,24,1,0,0,0,0,2,72.629799,16.299999,49,70.42511,23.391489,47,0,,,13,40006,13
31078,90,44,46,14,1,1,1,1,3,2,15.87,78,63,4.6900001,79,64,40006,11,4,5,2,39,0,2,76,33,82.120003,0,33,77.849998,12.1,1,0,0,1,0,2,82.120003,0,33,77.849998,12.1,33,0,,,4,40006,4
31078,90,44,46,14,1,1,1,1,3,2,15.87,78,63,4.6900001,79,64,40006,11,4,5,1,37,0,2,76,31,75.678711,9.6825809,30,78.165001,20.017,,1,0,1,0,2,82.120003,0,33,77.849998,12.1,33,1,30,31,4,40006,4
31079,79,43,36,17,2,1,1,2,4,3,18.309999,77,71,31.940001,66,72,40006,12,12,5,1,20,0,3,72,21,70.139999,33.299999,21,75.620003,23.799999,1,0,0,1,0,3,71.522247,24.987499,40,79.07325,22.5175,40,0,,,12,40006,12
31079,79,43,36,17,2,1,1,2,4,3,18.309999,77,71,31.940001,66,72,40006,12,12,5,2,20,0,3,72,19,73.050003,15.8,19,82.889999,21.1,1,0,0,1,0,3,71.522247,24.987499,40,79.07325,22.5175,40,0,,,12,40006,12
31079,79,43,36,17,2,1,1,2,4,3,18.309999,77,71,31.940001,66,72,40006,12,12,5,3,32,0,3,72,32,59.097187,40.630627,31,74.324837,12.880968,,1,0,1,0,3,71.522247,24.987499,40,79.07325,22.5175,40,1,31,32,12,40006,12
31083,22,13,9,6,2,1,1,3,1,1,0,76,7,0,70,18,40006,12,38,5,1,22,0,1,22,18,69.940002,0,7,75.860001,0,1,0,0,0,0,1,69.940002,0,18,75.860001,0,7,0,,,38,40006,38
31084,64,30,34,12,2,1,1,1,2,2,15.87,83,63,17.459999,76,63,40006,12,8,5,1,33,0,2,64,31,80.099998,9.6999998,31,83.839996,12.9,1,0,0,0,0,2,76.336189,17.471428,63,82.85968,15.896826,63,0,,,8,40006,8
31084,64,30,34,12,2,1,1,1,2,2,15.87,83,63,17.459999,76,63,40006,12,8,5,2,31,0,2,64,32,72.690002,25,32,81.910004,18.799999,1,0,0,0,0,2,76.336189,17.471428,63,82.85968,15.896826,63,0,,,8,40006,8
31085,23,18,5,8,2,1,1,3,1,1,27.27,70,22,27.27,60,22,40006,12,28,5,1,23,0,1,23,27,52.110001,40.700001,22,69.5,27.299999,1,0,0,0,0,1,52.110001,40.700001,27,69.5,27.299999,22,0,,,28,40006,28
31086,9,1,8,5,2,1,1,7,1,1,77.779999,46,9,81.82,47,11,40006,12,51,5,1,9,0,1,9,11,47.18,81.800003,9,46.330002,77.800003,1,0,0,0,0,1,47.18,81.800003,11,46.330002,77.800003,9,0,,,51,40006,51
31087,66,29,37,13,2,1,1,2,2,2,6.3499999,85,63,10.45,76,67,40006,12,5,5,1,33,0,2,66,35,76.459999,14.3,32,84.629997,6.3000002,1,0,0,1,0,2,76.459999,14.3,35,84.629997,6.3000002,32,0,,,5,40006,5
31087,66,29,37,13,2,1,1,2,2,2,6.3499999,85,63,10.45,76,67,40006,12,5,5,2,33,0,2,66,32,75.496872,6.2390623,31,85.381935,6.4016128,,1,0,1,0,2,76.459999,14.3,35,84.629997,6.3000002,32,1,31,32,5,40006,5
31089,52,27,25,15,1,1,1,4,2,2,32.650002,68,49,22.450001,67,49,21006,11,15,5,1,26,0,2,52,23,63.91,39.099998,23,64.699997,34.799999,1,0,0,0,0,2,67.162651,22.438776,49,67.89959,32.677551,49,0,,,15,21006,15
31089,52,27,25,15,1,1,1,4,2,2,32.650002,68,49,22.450001,67,49,21006,11,15,5,2,26,0,2,52,26,70.040001,7.6999998,26,70.730003,30.799999,1,0,0,0,0,2,67.162651,22.438776,49,67.89959,32.677551,49,0,,,15,21006,15
31090,116,57,59,26,1,1,1,4,5,4,49,67,100,10,68,100,21006,11,17,5,1,29,0,4,105,25,67.040001,12,25,65.720001,48,1,0,0,0,0,4,67.902603,9.9870005,100,66.821503,49.009998,100,0,,,17,21006,17
31090,116,57,59,26,1,1,1,4,5,4,49,67,100,10,68,100,21006,11,17,5,2,26,0,4,105,26,66.120003,3.8,26,62.27,65.400002,1,0,0,0,0,4,67.902603,9.9870005,100,66.821503,49.009998,100,0,,,17,21006,17
31090,116,57,59,26,1,1,1,4,5,4,49,67,100,10,68,100,21006,11,17,5,3,28,0,4,105,28,68.110001,14.3,28,68.68,53.599998,1,0,0,0,0,4,67.902603,9.9870005,100,66.821503,49.009998,100,0,,,17,21006,17
31090,116,57,59,26,1,1,1,4,5,4,49,67,100,10,68,100,21006,11,17,5,4,22,0,4,105,21,70.860001,9.5,21,71.290001,23.799999,1,0,0,0,0,4,67.902603,9.9870005,100,66.821503,49.009998,100,0,,,17,21006,17
31092,16,5,11,7,2,1,1,5,1,1,27.27,73,11,50,59,12,21006,12,23,5,1,16,0,1,16,12,58.580002,50,11,73.269997,27.299999,1,0,0,0,0,1,58.580002,50,12,73.269997,27.299999,11,0,,,23,21006,23
31095,22,12,10,6,1,1,1,1,1,1,10,85,20,10.53,84,19,968,11,0,5,1,22,0,1,22,19,83.470001,10.5,20,84.800003,10,1,0,0,0,0,1,83.470001,10.5,19,84.800003,10,20,0,,,0,968,0
31097,118,63,55,19,1,1,1,2,3,3,20.559999,74,107,32.759998,59,116,68007,11,10,5,1,40,0,3,118,39,58.18,38.5,36,76.669998,19.4,1,0,0,1,0,3,58.620506,35.462025,79,74.834999,22.200001,72,0,,,10,68007,10
31097,118,63,55,19,1,1,1,2,3,3,20.559999,74,107,32.759998,59,116,68007,11,10,5,2,40,0,3,118,40,59.049999,32.5,36,73,25,1,0,0,1,0,3,58.620506,35.462025,79,74.834999,22.200001,72,0,,,10,68007,10
31097,118,63,55,19,1,1,1,2,3,3,20.559999,74,107,32.759998,59,116,68007,11,10,5,3,38,0,3,118,37,59.810268,26.99081,35,72.282288,17.186285,,1,0,1,0,3,58.620506,35.462025,79,74.834999,22.200001,72,1,35,37,10,68007,10
31098,57,31,26,14,1,1,1,5,3,2,56.52,62,46,14.89,65,47,68007,11,16,5,1,24,0,2,33,23,63.48,26.1,23,59.869999,56.5,1,0,0,0,0,2,65.491913,14.917022,47,61.720001,56.5,46,0,,,16,68007,16
31098,57,31,26,14,1,1,1,5,3,2,56.52,62,46,14.89,65,47,68007,11,16,5,2,9,0,2,33,24,67.419998,4.1999998,23,63.57,56.5,1,0,0,0,0,2,65.491913,14.917022,47,61.720001,56.5,46,0,,,16,68007,16
31099,27,9,18,7,1,1,1,5,1,1,19.049999,72,21,19.23,65,26,68007,11,20,5,1,27,0,1,27,26,64.879997,19.200001,21,72.190002,19,1,0,0,0,0,1,64.879997,19.200001,26,72.190002,19,21,0,,,20,68007,20
31100,144,80,64,25,1,1,1,2,5,4,23.809999,75,105,18.1,62,105,68007,11,10,5,1,34,0,4,134,27,69.150002,11.1,26,76.349998,30.799999,1,0,0,1,0,4,62.761467,15.997334,75,75.400269,22.688,75,0,,,10,68007,10
31100,144,80,64,25,1,1,1,2,5,4,23.809999,75,105,18.1,62,105,68007,11,10,5,2,30,0,4,134,23,64.220001,8.6999998,24,80.330002,4.1999998,1,0,0,1,0,4,62.761467,15.997334,75,75.400269,22.688,75,0,,,10,68007,10
31100,144,80,64,25,1,1,1,2,5,4,23.809999,75,105,18.1,62,105,68007,11,10,5,3,35,0,4,134,25,54.52,28,25,69.68,32,1,0,0,1,0,4,62.761467,15.997334,75,75.400269,22.688,75,0,,,10,68007,10
31100,144,80,64,25,1,1,1,2,5,4,23.809999,75,105,18.1,62,105,68007,11,10,5,4,35,0,4,134,30,60.096333,23.356667,30,73.999336,26.615,,1,0,1,0,4,62.761467,15.997334,75,75.400269,22.688,75,1,30,30,10,68007,10
31101,40,26,14,9,2,1,1,8,1,1,51.43,60,35,42.860001,57,35,68007,12,50,5,1,40,0,1,40,34,57.18,41.200001,34,60.18,50,1,0,0,0,0,1,57.18,41.200001,34,60.18,50,34,0,,,50,68007,50
31102,102,30,72,22,2,1,1,3,5,4,20.450001,77,88,15.91,75,88,68007,12,14,5,1,22,0,4,87,23,72,17.4,23,72.870003,26.1,1,0,0,0,0,4,74.430458,15.896591,88,77.195572,20.451136,88,0,,,14,68007,14
31102,102,30,72,22,2,1,1,3,5,4,20.450001,77,88,15.91,75,88,68007,12,14,5,2,22,0,4,87,21,73.900002,19,21,84.099998,9.5,1,0,0,0,0,4,74.430458,15.896591,88,77.195572,20.451136,88,0,,,14,68007,14
31102,102,30,72,22,2,1,1,3,5,4,20.450001,77,88,15.91,75,88,68007,12,14,5,3,21,0,4,87,23,77.300003,17.4,23,75.349998,34.799999,1,0,0,0,0,4,74.430458,15.896591,88,77.195572,20.451136,88,0,,,14,68007,14
31102,102,30,72,22,2,1,1,3,5,4,20.450001,77,88,15.91,75,88,68007,12,14,5,4,22,0,4,87,21,74.480003,9.5,21,77.050003,9.5,1,0,0,0,0,4,74.430458,15.896591,88,77.195572,20.451136,88,0,,,14,68007,14
31103,19,9,10,6,1,1,1,1,1,1,18.18,79,22,4.5500002,72,22,2543,11,2,5,1,19,0,1,19,22,72.32,4.5,22,78.910004,18.200001,1,0,0,0,0,1,72.32,4.5,22,78.910004,18.200001,22,0,,,2,2543,2
31107,63,32,31,13,1,1,1,2,2,2,23.73,77,59,38.98,63,59,78006,11,7,5,1,31,0,2,63,30,64.43,30,30,78.800003,23.299999,1,0,0,0,0,2,62.945595,38.994915,59,77.374573,23.69322,59,0,,,7,78006,7
31107,63,32,31,13,1,1,1,2,2,2,23.73,77,59,38.98,63,59,78006,11,7,5,2,32,0,2,63,29,61.41,48.299999,29,75.900002,24.1,1,0,0,0,0,2,62.945595,38.994915,59,77.374573,23.69322,59,0,,,7,78006,7
31108,21,10,11,6,2,1,1,6,1,1,12.5,82,16,0,77,16,78006,12,28,5,1,21,0,1,21,16,77,0,16,82,12.5,,1,0,1,0,1,,,,,,,1,,,28,78006,28
31109,89,52,37,17,1,2,1,1,3,2,19.120001,76,68,17.389999,67,69,5801,11,2,5,1,38,0,2,75,36,64.970001,19.4,36,75.190002,25,1,0,0,0,0,2,67.02652,17.391304,69,76.319412,19.117647,68,0,,,2,5801,2
31109,89,52,37,17,1,2,1,1,3,2,19.120001,76,68,17.389999,67,69,5801,11,2,5,2,37,0,2,75,33,69.269997,15.2,32,77.589996,12.5,1,0,0,0,0,2,67.02652,17.391304,69,76.319412,19.117647,68,0,,,2,5801,2
31114,20,11,9,6,1,1,1,0,1,1,16.67,79,18,22.219999,67,18,6940,11,1,5,1,20,0,1,20,18,67,22.219999,18,79,16.67,,1,0,1,0,1,,,,,,,1,,,1,6940,1
